repo_owner,repo_name,cbo_mean,cbo_median,cbo_std,cbo_min,cbo_max,dit_mean,dit_median,dit_std,dit_min,dit_max,loc_mean,loc_median,loc_std,loc_min,loc_max
Baseflow_PhotoView,Baseflow_PhotoView,4.733333333333333,3.0,5.544858388223684,0.0,30.0,1.3555555555555556,1.0,0.5703091488416833,1.0,3.0,39.82222222222222,14.0,93.54684992725909,3.0,610.0
bazelbuild_bazel,bazelbuild_bazel,7.538533746362527,5.0,10.362512196446835,0.0,336.0,1.6220782878062519,1.0,1.3353595220771166,1.0,46.0,55.17816577489909,18.0,122.88714901605134,1.0,3739.0
Bearded,Hen_Android-Bootstrap,6.962025316455696,3.0,8.321185563297938,0.0,34.0,1.6708860759493671,1.0,0.8581661871710137,1.0,4.0,131.50632911392404,23.0,421.35708327509514,1.0,2812.0
beemdevelopment_Aegis,beemdevelopment_Aegis,7.416299559471366,5.0,9.447229920136863,0.0,83.0,1.7092511013215859,1.0,1.0203461575268462,1.0,8.0,52.38325991189427,21.5,100.27924931296178,1.0,1182.0
ben,manes_caffeine,4.916167664670659,3.0,6.730923148112752,0.0,85.0,1.5875748502994012,1.0,1.4299508235212555,1.0,22.0,63.68937125748503,15.0,196.6987850794692,1.0,3329.0
bepass,org_oblivion,5.637931034482759,4.0,6.03701528398098,0.0,28.0,1.4827586206896552,1.0,0.7068928629298941,1.0,3.0,45.53448275862069,14.5,86.42413071027103,3.0,597.0
Bigkoo_Android,PickerView,3.7252747252747254,2.0,5.057592607085211,0.0,26.0,1.1538461538461537,1.0,0.36280012627331265,1.0,2.0,48.582417582417584,7.0,112.55764606380008,1.0,709.0
bilibili_DanmakuFlameMaster,bilibili_DanmakuFlameMaster,5.162790697674419,3.0,6.120353284754513,0.0,37.0,1.6104651162790697,1.0,1.3741582490793598,1.0,14.0,74.87790697674419,20.0,141.38166245947232,1.0,913.0
bilibili_MagicaSakura,bilibili_MagicaSakura,8.297619047619047,7.5,7.292147554013998,0.0,40.0,1.6785714285714286,2.0,1.1939679143003206,1.0,11.0,63.892857142857146,33.5,75.51254868302257,3.0,413.0
binarywang_WxJava,binarywang_WxJava,5.505209357184981,4.0,6.529457915845721,0.0,158.0,1.2134853548260272,1.0,0.4416737248792474,1.0,5.0,22.203852958521722,10.0,50.57352858995438,1.0,1848.0
bingoogolapple_BGABanner,Android,5.0,3.0,6.016004296234145,0.0,35.0,1.5849056603773586,2.0,0.6023659207386686,1.0,3.0,40.056603773584904,12.0,113.96784551495547,1.0,816.0
bingoogolapple_BGARefreshLayout,Android,5.148148148148148,3.0,5.570800339728644,0.0,24.0,1.4074074074074074,1.0,0.7522682516424986,1.0,4.0,33.641975308641975,10.0,64.09577628587415,1.0,562.0
binIoter_GuideView,binIoter_GuideView,3.742857142857143,2.0,4.500606868509395,0.0,18.0,1.3714285714285714,1.0,0.7310634592924236,1.0,4.0,35.6,13.0,62.755454414923406,1.0,291.0
bisq,network_bisq,7.495827725437416,4.0,9.4734371338018,0.0,116.0,1.7499327052489906,1.0,1.1686867060519748,1.0,18.0,48.10686406460296,19.0,97.6431395814093,1.0,1307.0
bitcoin,wallet_bitcoin-wallet,7.532299741602067,4.0,9.777624113174081,0.0,84.0,1.7131782945736433,1.0,1.1211148119156067,1.0,8.0,47.49095607235142,19.0,85.13181973543722,1.0,886.0
bitcoinj_bitcoinj,bitcoinj_bitcoinj,7.163723916532906,4.0,10.877518938824764,0.0,125.0,1.7303370786516854,1.0,2.7373493378539266,1.0,44.0,73.86516853932584,20.0,210.8547780304239,1.0,3147.0
Blankj_AndroidUtilCode,Blankj_AndroidUtilCode,4.16865671641791,2.0,5.562250218243596,0.0,63.0,1.364179104477612,1.0,0.8356234289192939,1.0,10.0,59.63880597014926,14.0,129.69891885875998,1.0,1541.0
Blankj_awesome,java-leetcode,1.6805555555555556,2.0,0.5522397134356254,1.0,3.0,1.0,1.0,0.0,1.0,1.0,24.61111111111111,24.0,10.879047643120387,7.0,62.0
blossom,editor_blossom,5.724137931034483,3.0,6.506447803710244,0.0,45.0,1.3448275862068966,1.0,0.6724942602824382,1.0,5.0,30.724137931034484,13.0,45.49854143992591,2.0,338.0
bluelinelabs_Conductor,bluelinelabs_Conductor,5.476744186046512,3.0,6.20194797517123,0.0,34.0,1.3488372093023255,1.0,0.6645200277682093,1.0,4.0,62.616279069767444,20.0,133.1449602416723,1.0,889.0
BoltsFramework_Bolts,Android,3.0,2.0,3.522448482533408,0.0,27.0,1.0886075949367089,1.0,0.41284698720761925,1.0,4.0,32.55696202531646,9.0,109.78006348949025,2.0,1106.0
booklore,app_booklore,7.946735395189004,5.0,7.2929066045203275,0.0,49.0,1.0378006872852235,1.0,0.2162438895288442,1.0,4.0,38.38316151202749,10.0,75.14133046373527,1.0,660.0
brettwooldridge_HikariCP,brettwooldridge_HikariCP,4.383783783783784,3.0,4.196110615894505,0.0,28.0,1.2864864864864864,1.0,0.6586226414144778,1.0,5.0,61.96756756756757,24.0,101.91086806311289,1.0,653.0
brianfrankcooper_YCSB,brianfrankcooper_YCSB,7.0508474576271185,3.0,7.547689467647438,0.0,34.0,1.6355932203389831,1.0,0.7513421096551655,1.0,5.0,94.89406779661017,47.0,109.77129709895421,1.0,675.0
brianway_java,learning,1.0849933598937582,1.0,1.1242967216473214,0.0,6.0,1.2868525896414342,1.0,0.5131772129698502,1.0,4.0,14.586985391766268,12.0,11.11356706678484,1.0,103.0
btraceio_btrace,btraceio_btrace,4.912760416666667,4.0,5.026806232280359,0.0,40.0,1.3033854166666667,1.0,0.8683266272395594,1.0,9.0,53.3671875,11.0,161.53472892273695,1.0,2145.0
bumptech_glide,bumptech_glide,5.978303747534516,4.0,6.487045999917463,0.0,76.0,1.2373438527284681,1.0,0.8034951892746559,1.0,20.0,40.12228796844182,13.0,75.93558235368539,1.0,785.0
bytedeco_javacpp,bytedeco_javacpp,5.911627906976745,5.0,6.981725454942318,0.0,65.0,2.0093023255813955,2.0,1.2417604991076576,1.0,13.0,125.70232558139534,43.0,452.143590979376,2.0,4405.0
bytedeco_javacv,bytedeco_javacv,6.125560538116592,4.0,6.770525783983759,0.0,35.0,2.1300448430493275,1.0,1.9233378216939483,1.0,13.0,120.90582959641256,48.0,188.996270309993,1.0,1276.0
ByteLegend_ByteLegend,ByteLegend_ByteLegend,6.979661016949152,7.0,2.8163021336193483,0.0,18.0,1.0033898305084745,1.0,0.058222250973958195,1.0,2.0,352.6508474576271,140.0,867.5817494412645,9.0,7628.0
cabaletta_baritone,cabaletta_baritone,6.6976744186046515,4.0,8.283863147590589,0.0,65.0,1.386892177589852,1.0,0.8080615163446129,1.0,6.0,47.19661733615222,19.0,90.16776635931633,1.0,948.0
CaffeineMC_sodium,CaffeineMC_sodium,6.129323308270677,4.0,6.945449905571004,0.0,79.0,1.4390977443609023,1.0,2.348347104767052,1.0,56.0,39.40902255639098,18.0,60.6295877144376,1.0,701.0
CalebFenton_simplify,CalebFenton_simplify,8.987138263665594,8.0,7.413141894756179,0.0,48.0,1.3729903536977492,1.0,0.7677640745047902,1.0,4.0,68.0064308681672,36.0,88.11414860461957,1.0,650.0
CameraKit_blurkit,android,6.1,5.0,5.6460408940936455,0.0,19.0,1.5,1.0,0.7071067811865476,1.0,3.0,49.7,23.5,86.61543357470038,5.0,292.0
camunda_camunda,camunda_camunda,7.180602231482726,5.0,9.015613568433713,0.0,301.0,1.3963570372361878,1.0,1.0674529061701286,1.0,40.0,41.36866514316441,21.0,62.13991268514269,1.0,841.0
camunda_camunda,bpm-platform,6.2803108323190715,4.0,7.597424345289687,0.0,325.0,1.6484411571950193,1.0,1.0984708704841386,1.0,22.0,50.91845332834004,15.0,141.80981090660788,1.0,3720.0
careercup_ctci,careercup_ctci,1.9581993569131833,2.0,1.4684384855808803,0.0,8.0,1.1189710610932475,1.0,0.43477124403956285,1.0,5.0,36.154340836012864,28.0,33.24933138497633,1.0,319.0
careercup_CtCI,6th-Edition,2.12807881773399,2.0,1.5665131894513098,0.0,10.0,1.0689655172413792,1.0,0.33221606465012377,1.0,5.0,34.635467980295566,28.0,26.851047278520284,1.0,317.0
CarGuo_GSYVideoPlayer,CarGuo_GSYVideoPlayer,5.485849056603773,2.0,6.822943304832581,0.0,56.0,1.5754716981132075,1.0,1.518068270274262,1.0,10.0,50.20125786163522,13.5,92.99406668901074,1.0,959.0
castorflex_SmoothProgressBar,castorflex_SmoothProgressBar,4.854166666666667,3.0,5.002082899486306,0.0,22.0,1.2291666666666667,1.0,0.472187455263057,1.0,3.0,46.0,12.5,95.34528517055954,3.0,573.0
cats,oss_android-gpuimage,2.9607843137254903,2.0,3.748477503111266,0.0,26.0,2.156862745098039,2.0,1.192728225202643,1.0,7.0,41.44444444444444,16.0,102.86884143418597,1.0,1008.0
CellularPrivacy_Android,IMSI-Catcher-Detector,5.059760956175299,3.0,6.86209984936313,0.0,48.0,1.3306772908366533,1.0,0.6619782016367541,1.0,4.0,48.49003984063745,15.0,81.9445843262287,3.0,674.0
CeuiLiSA_Pixiv,Shaft,4.798067632850241,3.0,5.836820043133442,0.0,69.0,1.45024154589372,1.0,1.11356478812139,1.0,6.0,34.83381642512077,12.0,67.2308835184421,1.0,847.0
cglib_cglib,cglib_cglib,3.216867469879518,1.0,5.344204313550884,0.0,72.0,1.5321285140562249,1.0,1.1593257109955133,1.0,15.0,35.48192771084337,9.0,97.96712725621697,2.0,1232.0
ChadCSong_ShineButton,ChadCSong_ShineButton,4.833333333333333,2.0,5.7002415407760045,0.0,22.0,1.625,1.0,0.8242255917447338,1.0,4.0,41.166666666666664,13.5,67.11033528041173,3.0,272.0
changmingxie_tcc,transaction,5.246628131021194,3.0,5.637442326362915,0.0,45.0,1.3082851637764932,1.0,0.8013916151553107,1.0,6.0,45.59537572254335,16.0,124.78792069875973,1.0,1711.0
charles2gan_GDA,android-reversing-Tool,2.5625,2.5,1.459166428707386,1.0,5.0,1.0,1.0,0.0,1.0,1.0,35.4375,21.5,48.234107918221795,8.0,201.0
chentao0707_SimplifyReader,chentao0707_SimplifyReader,4.556962025316456,2.0,7.015937185527363,0.0,75.0,1.3876582278481013,1.0,0.890185733728874,1.0,7.0,54.91930379746835,13.0,154.9492472733454,1.0,1956.0
chewiebug_GCViewer,chewiebug_GCViewer,5.274914089347079,4.0,4.803018760814061,0.0,29.0,2.1649484536082473,1.0,2.335691933384759,1.0,24.0,70.2852233676976,36.0,100.55692034451967,1.0,692.0
chinabugotech_hutool,chinabugotech_hutool,3.526553672316384,3.0,3.842994289817262,0.0,49.0,1.2828625235404896,1.0,0.7549311004312258,1.0,11.0,49.52655367231638,19.0,103.90376155194934,1.0,1828.0
chrisbanes_Android,PullToRefresh,6.024390243902439,4.5,5.847814004904143,0.0,34.0,2.1097560975609757,2.0,1.3608829519517753,1.0,7.0,43.5,17.5,111.75991131786826,1.0,945.0
chrisjenx_Calligraphy,chrisjenx_Calligraphy,5.72,5.0,5.062278801751901,0.0,17.0,1.44,1.0,0.5830951894845301,1.0,3.0,38.72,16.0,51.124455987325675,3.0,198.0
ChrisRM_material,theme-jetbrains,4.330532212885154,3.0,4.94321609785685,0.0,45.0,2.2549019607843137,2.0,1.4493353005412588,1.0,10.0,40.66386554621849,12.0,85.06797783863742,1.0,950.0
cinit_QAuxiliary,cinit_QAuxiliary,7.6505791505791505,5.0,7.882816169773995,0.0,58.0,1.3243243243243243,1.0,0.5658110925765046,1.0,5.0,80.12741312741312,38.5,125.39245618131484,1.0,1320.0
citerus_dddsample,core,7.089171974522293,5.0,6.52645091067618,0.0,33.0,1.127388535031847,1.0,0.48997795148826334,1.0,4.0,29.547770700636942,19.0,30.50923480620098,2.0,185.0
cjlin1_libsvm,cjlin1_libsvm,3.264705882352941,1.5,4.040018178247521,0.0,18.0,1.3529411764705883,1.0,0.8835998319950069,1.0,5.0,92.70588235294117,6.0,205.98198353280065,3.0,1089.0
Clans_FloatingActionButton,Clans_FloatingActionButton,4.638297872340425,2.0,7.376300274218111,0.0,36.0,1.3829787234042554,1.0,0.7676387139726861,1.0,5.0,59.680851063829785,10.0,177.3159923613379,1.0,963.0
claritylab_lucida,claritylab_lucida,6.548507462686567,5.0,7.543722593850983,0.0,51.0,1.6119402985074627,1.0,0.8690297466383027,1.0,5.0,86.6455223880597,39.0,164.09211495258916,3.0,2103.0
clojure_clojure,clojure_clojure,3.6030534351145036,0.0,7.8832578835463245,0.0,101.0,1.495092693565976,1.0,2.34269931578794,1.0,48.0,51.11886586695747,3.0,256.1908362707483,1.0,6120.0
code4craft_netty,learning,5.063573883161512,4.0,4.803203245857895,0.0,31.0,1.6503436426116838,1.0,1.1260572991102997,1.0,14.0,59.0713058419244,20.0,132.4503348948976,1.0,2133.0
code4craft_tiny,spring,3.0849056603773586,2.0,3.22525133617389,0.0,12.0,1.150943396226415,1.0,0.409237451858446,1.0,3.0,14.556603773584905,11.0,14.146229643184078,2.0,61.0
code4craft_webmagic,code4craft_webmagic,4.531976744186046,4.0,3.8717216004073807,0.0,29.0,1.183139534883721,1.0,0.5851969076357877,1.0,9.0,25.563953488372093,15.0,38.00984194410582,1.0,460.0
codecentric_spring,boot-admin,7.762931034482759,6.0,6.267596811554626,0.0,51.0,1.2564655172413792,1.0,0.5923934748509239,1.0,5.0,29.612068965517242,17.0,35.76749288571966,1.0,313.0
codeestX_GeekNews,codeestX_GeekNews,4.626423690205011,2.0,5.2234834781552415,0.0,33.0,1.4464692482915718,1.0,0.9172273428553017,1.0,5.0,27.195899772209568,11.0,42.485537496797164,1.0,565.0
CodePhiliaX_Chat2DB,CodePhiliaX_Chat2DB,6.086124401913875,4.0,7.029375200718674,0.0,73.0,1.2660287081339714,1.0,0.5605518790769856,1.0,5.0,33.665071770334926,11.0,61.00650658659301,1.0,673.0
coderbruis_JavaSourceCodeLearning,coderbruis_JavaSourceCodeLearning,2.854889589905363,2.0,2.962489609625344,0.0,23.0,1.2586750788643533,1.0,0.473301906530148,1.0,3.0,19.069400630914828,13.0,19.10865609954711,2.0,162.0
CoderLeixiaoshuai_java,eight-part,,,,,,,,,,,,,,,
codingapi_tx,lcn,4.954954954954955,4.0,4.036905287049016,0.0,19.0,1.2117117117117118,1.0,0.6276060583499811,1.0,4.0,35.009009009009006,12.0,115.15065838550514,1.0,1294.0
CodingDocs_springboot,guide,4.115107913669065,3.0,3.113968381739473,0.0,14.0,1.1798561151079137,1.0,0.5678818840389092,1.0,4.0,10.949640287769784,7.0,10.421774683365062,2.0,72.0
Col,E_Recaf,8.504563233376793,6.0,8.914666413927238,0.0,108.0,1.604302477183833,1.0,1.003845055150067,1.0,18.0,46.916558018252935,19.0,79.98936377201179,1.0,1091.0
commonsguy_cw,omnibus,5.268004115226337,4.0,4.95296299576838,0.0,49.0,1.6851851851851851,2.0,0.8308678574032974,1.0,10.0,36.583847736625515,18.0,73.30180820669459,2.0,1072.0
conductor,oss_conductor,7.787335722819594,6.0,8.45209875684901,0.0,104.0,1.2712066905615294,1.0,0.5462311948549761,1.0,4.0,76.26164874551971,30.0,147.1685624182829,1.0,1832.0
coobird_thumbnailator,coobird_thumbnailator,4.062780269058296,2.0,4.850522901241143,0.0,43.0,1.2376681614349776,1.0,0.7115633956041595,1.0,7.0,87.7085201793722,24.0,229.16853287179518,1.0,2323.0
crate_crate,crate_crate,7.57806297962424,5.0,10.926871108391557,0.0,470.0,1.6421010849431066,1.0,0.9608509468778521,1.0,15.0,58.01720031754432,26.0,128.1150091630208,1.0,4447.0
crazycodeboy_react,native-splash-screen,3.4166666666666665,2.5,2.968266507678524,0.0,11.0,1.25,1.0,0.45226701686664544,1.0,2.0,20.5,13.5,18.74469621956132,5.0,66.0
crazycodeboy_TakePhoto,crazycodeboy_TakePhoto,5.054545454545455,2.0,5.810011097771583,0.0,30.0,1.2545454545454546,1.0,0.5517038194331307,1.0,3.0,43.69090909090909,28.0,61.37615435356247,1.0,417.0
Creators,of-Create_Create,10.753159557661927,8.0,10.221890747981316,0.0,213.0,1.8088467614533965,2.0,1.1772037653161216,1.0,37.0,59.45932069510268,31.0,86.6292545277644,1.0,1083.0
crossoverJie_cim,crossoverJie_cim,4.881188118811881,4.0,4.863893018742146,0.0,32.0,1.2821782178217822,1.0,0.7428459513141824,1.0,7.0,27.831683168316832,13.0,40.242070831587945,2.0,248.0
crossoverJie_JCSprout,crossoverJie_JCSprout,1.962962962962963,1.0,1.857965523581774,0.0,9.0,1.0925925925925926,1.0,0.3663748132660339,1.0,4.0,27.15432098765432,15.0,33.32869820545411,3.0,197.0
crossoverJie_SSM,crossoverJie_SSM,3.188073394495413,2.0,3.9730016226029834,0.0,24.0,1.151376146788991,1.0,0.3592400270461087,1.0,2.0,59.00917431192661,19.0,95.11065545880534,2.0,416.0
cryptomator_cryptomator,cryptomator_cryptomator,8.316027088036117,6.0,7.773047208996722,0.0,39.0,1.4288939051918736,1.0,0.9800154191389538,1.0,6.0,38.963882618510155,21.0,45.89949235520833,1.0,319.0
cSploit_android,cSploit_android,4.208984375,2.0,5.76150914398248,0.0,59.0,1.517578125,1.0,1.0410759495962763,1.0,9.0,44.251953125,14.0,93.00157288873463,1.0,919.0
Curzibn_Luban,Curzibn_Luban,2.9655172413793105,1.0,4.814284983409045,0.0,22.0,1.1724137931034482,1.0,0.3844258722192448,1.0,2.0,37.51724137931034,8.0,62.51263911611062,3.0,259.0
cymcsg_UltimateRecyclerView,cymcsg_UltimateRecyclerView,5.214659685863874,3.0,6.046277765556716,0.0,48.0,1.693717277486911,1.0,1.0833564562030207,1.0,7.0,42.102094240837694,13.0,99.21755594488374,1.0,1207.0
daimajia_AndroidImageSlider,daimajia_AndroidImageSlider,4.063492063492063,2.0,7.079896609125287,0.0,41.0,1.5714285714285714,1.0,0.7769727382249009,1.0,6.0,60.523809523809526,11.0,257.7904786363842,1.0,2014.0
daimajia_AndroidSwipeLayout,daimajia_AndroidSwipeLayout,3.7162162162162162,2.0,4.944958052844429,0.0,30.0,1.3243243243243243,1.0,0.599271432271895,1.0,3.0,37.432432432432435,6.0,146.22061405569372,1.0,1246.0
daimajia_AndroidViewAnimations,daimajia_AndroidViewAnimations,3.3780487804878048,2.0,7.030164713491828,1.0,64.0,1.8048780487804879,2.0,0.3987333150731603,1.0,2.0,11.768292682926829,5.0,25.22995416508992,3.0,191.0
daimajia_NumberProgressBar,daimajia_NumberProgressBar,3.1666666666666665,0.5,4.915960401250875,0.0,12.0,1.3333333333333333,1.0,0.5163977794943223,1.0,2.0,63.333333333333336,7.5,125.73092963414638,1.0,318.0
danielzeller_Depth,LIB-Android-,3.787037037037037,2.0,4.604043176242908,0.0,19.0,1.212962962962963,1.0,0.4334371630540838,1.0,3.0,34.916666666666664,6.0,73.2408809034546,1.0,605.0
danikula_AndroidVideoCache,danikula_AndroidVideoCache,4.8311688311688314,3.0,4.891998293138332,0.0,18.0,1.4935064935064934,1.0,0.6614055333625073,1.0,4.0,41.77922077922078,18.0,54.16631876783312,3.0,281.0
daniulive_SmarterStreaming,daniulive_SmarterStreaming,3.8488372093023258,2.0,7.190828209317568,0.0,56.0,1.052325581395349,1.0,0.2233329375152536,1.0,2.0,62.5,12.0,205.4960479692837,4.0,1525.0
dariuszseweryn_RxAndroidBle,dariuszseweryn_RxAndroidBle,5.373165618448637,3.0,6.466392841946617,0.0,42.0,1.3144654088050314,1.0,0.901481260821244,1.0,6.0,32.45073375262054,10.0,75.43050243760734,1.0,1163.0
databricks_learning,spark,2.827067669172932,2.0,3.4542711334763534,0.0,22.0,1.0150375939849625,1.0,0.12216248531529499,1.0,2.0,17.25563909774436,7.0,24.112945767071526,2.0,195.0
dataease_dataease,dataease_dataease,4.947224749772521,3.0,7.348279542609058,0.0,86.0,1.2074613284804367,1.0,0.681995102452422,1.0,6.0,38.857142857142854,9.0,119.46854297623248,1.0,1649.0
datahub,project_datahub,11.412727272727272,9.0,12.754494663363843,0.0,471.0,1.2115151515151514,1.0,0.5501143269647369,1.0,9.0,57.32181818181818,27.0,90.57822108161913,1.0,1202.0
DataLinkDC_dinky,DataLinkDC_dinky,7.13053263315829,5.0,8.087791903186066,0.0,76.0,1.355588897224306,1.0,0.711051152011961,1.0,5.0,44.360840210052515,19.0,83.32542050657062,1.0,942.0
davemorrissey_subsampling,scale-image-view,5.625,3.5,6.619300631114319,0.0,47.0,1.5833333333333333,1.0,0.8841324226862571,1.0,5.0,59.19444444444444,14.5,243.5162972183887,3.0,2061.0
davideas_FlexibleAdapter,davideas_FlexibleAdapter,6.024539877300613,4.0,7.617753289011864,0.0,74.0,2.1134969325153374,1.0,1.6406383499647863,1.0,8.0,48.62883435582822,16.0,161.34214089183322,1.0,2641.0
ddd,by-examples_library,6.788617886178862,5.0,5.61066319758428,0.0,29.0,1.0406504065040652,1.0,0.2974860234694556,1.0,4.0,14.390243902439025,9.0,17.85305876641516,1.0,143.0
deathmarine_Luyten,deathmarine_Luyten,2.3488372093023258,1.0,4.124339270550454,0.0,31.0,1.5426356589147288,1.0,1.591028322824898,1.0,11.0,52.325581395348834,13.0,125.38049357298227,3.0,867.0
debezium_debezium,debezium_debezium,6.825584838614154,4.0,7.615895027538192,0.0,86.0,1.5839502517026947,1.0,0.9976943359795628,1.0,25.0,62.210245780278356,19.0,161.08542772493308,1.0,3664.0
deepjavalibrary_djl,deepjavalibrary_djl,6.518007202881153,5.0,5.59493334629624,0.0,46.0,1.465186074429772,1.0,0.9749045667676711,1.0,8.0,57.98919567827131,31.0,91.05799163804613,1.0,1064.0
deeplearning4j_deeplearning4j,deeplearning4j_deeplearning4j,8.43676133356853,7.0,9.481499451677847,0.0,217.0,2.1898041982713,2.0,19.440442364929687,1.0,1463.0,98.47186452637149,29.0,884.7374976770027,1.0,43058.0
dependency,check_DependencyCheck,7.058943089430894,5.0,7.657815603520923,0.0,72.0,1.8678861788617886,2.0,1.001437461379902,1.0,10.0,83.8109756097561,41.0,141.95402012768363,2.0,1606.0
DerekYRC_mini,spring,3.4093959731543624,2.0,3.554619040710026,0.0,19.0,1.221476510067114,1.0,0.6662281646327333,1.0,5.0,16.590604026845636,8.0,23.20473315616671,2.0,187.0
Devlight_InfiniteCycleViewPager,Devlight_InfiniteCycleViewPager,5.048780487804878,3.0,6.484409069114144,0.0,34.0,1.6341463414634145,2.0,0.8875837301622763,1.0,6.0,86.92682926829268,12.0,322.1013342291446,1.0,2035.0
Devlight_NavigationTabBar,Devlight_NavigationTabBar,4.017241379310345,2.0,6.010200041363439,0.0,41.0,1.3103448275862069,1.0,0.5683739981868295,1.0,4.0,43.758620689655174,10.0,152.07850123674615,3.0,1150.0
dianping_cat,dianping_cat,5.527484143763213,4.0,6.04904906733261,0.0,54.0,1.43446088794926,1.0,0.7083669894204084,1.0,10.0,51.79756871035941,26.0,69.97001499061902,1.0,702.0
didi_DoKit,didi_DoKit,4.506054811982154,2.0,5.759098418275337,0.0,71.0,1.3205863607393244,1.0,0.8374771777838186,1.0,18.0,51.27023581899299,14.0,105.8076127016406,1.0,1541.0
didi_KnowStreaming,didi_KnowStreaming,7.19593147751606,4.0,8.052290557041578,0.0,55.0,1.8190578158458244,1.0,1.0938886899987226,1.0,7.0,33.7441113490364,12.0,64.73337055375829,2.0,855.0
didi_VirtualAPK,didi_VirtualAPK,4.895705521472393,3.0,6.16803137745269,0.0,36.0,1.6134969325153374,1.0,1.4286536585978775,1.0,17.0,48.96319018404908,17.0,100.76159918957909,2.0,883.0
diffplug_spotless,diffplug_spotless,4.986651835372636,4.0,4.25519986131268,0.0,49.0,1.74972191323693,1.0,1.2823486554090107,1.0,18.0,40.63626251390434,23.0,51.99781623222147,1.0,612.0
Dimezis_BlurView,Dimezis_BlurView,5.9,3.5,5.683308895353129,1.0,20.0,1.5,1.0,0.7310832774866962,1.0,3.0,31.0,11.0,44.5002905840958,5.0,176.0
DImuthuUpe_AndroidPdfViewer,DImuthuUpe_AndroidPdfViewer,4.947368421052632,1.0,8.270906524489448,0.0,51.0,1.2456140350877194,1.0,0.6059438256138094,1.0,4.0,58.3859649122807,10.0,144.50071111861166,1.0,1017.0
dingjikerbo_Android,BluetoothKit,4.074688796680498,2.0,5.431641710715306,0.0,42.0,1.2406639004149378,1.0,0.5084350735997567,1.0,3.0,34.634854771784234,12.0,64.94708959414312,2.0,489.0
DingMouRen_LayoutManagerGroup,DingMouRen_LayoutManagerGroup,4.9523809523809526,3.0,4.32706624679441,0.0,17.0,1.5714285714285714,2.0,0.5301942953139068,1.0,3.0,36.26984126984127,15.0,48.944078144942814,3.0,290.0
dinuscxj_LoadingDrawable,dinuscxj_LoadingDrawable,6.507692307692308,4.0,6.555348667603131,0.0,31.0,1.4461538461538461,1.0,0.5312358595403162,1.0,3.0,68.12307692307692,13.0,95.63954263475236,5.0,494.0
discord,jda_JDA,8.85107967237528,6.0,12.413762611982039,0.0,234.0,1.8227848101265822,1.0,1.1891908809872969,1.0,6.0,46.47282204020849,22.0,90.03621873477907,1.0,1586.0
DiUS_java,faker,4.115555555555556,4.0,6.382522017320998,0.0,94.0,1.448888888888889,1.0,0.49848978273587863,1.0,2.0,29.822222222222223,17.0,49.60085724745632,1.0,520.0
dm77_barcodescanner,dm77_barcodescanner,5.287671232876712,2.0,6.263827929856903,0.0,24.0,1.643835616438356,1.0,0.8558599154213042,1.0,5.0,38.3013698630137,10.0,59.89497403592458,3.0,279.0
dmytrodanylyk_circular,progress-button,3.9743589743589745,2.0,4.37388890845844,0.0,22.0,1.2820512820512822,1.0,0.5103516820842348,1.0,3.0,36.64102564102564,13.0,85.26660578490427,1.0,528.0
Docile,Alligator_Infinity-For-Reddit,6.933207309388784,4.0,10.867449690870602,0.0,110.0,1.551984877126654,1.0,2.3927777585979473,1.0,87.0,59.96723377441714,14.0,173.61966937546438,1.0,3554.0
Doikki_DKVideoPlayer,Doikki_DKVideoPlayer,5.326259946949602,2.0,6.287202052186157,0.0,35.0,1.5915119363395225,1.0,0.8459742561162249,1.0,6.0,48.92838196286472,17.0,122.62450323400145,1.0,1987.0
dongjunkun_DropDownMenu,dongjunkun_DropDownMenu,4.526315789473684,3.0,3.6570847687533785,1.0,14.0,1.368421052631579,1.0,0.49559462778335206,1.0,2.0,27.0,6.0,42.24663037187437,5.0,166.0
doocs_advanced,java,0.0,0.0,,0.0,0.0,1.0,1.0,,1.0,1.0,5.0,5.0,,5.0,5.0
doocs_jvm,doocs_jvm,0.0,0.0,,0.0,0.0,1.0,1.0,,1.0,1.0,5.0,5.0,,5.0,5.0
doocs_leetcode,doocs_leetcode,2.567073170731707,2.0,1.8704387384696135,0.0,9.0,1.0060975609756098,1.0,0.07808688094430304,1.0,2.0,26.914634146341463,23.0,17.426234520359856,8.0,150.0
doocs_source,code-hunter,0.0,0.0,,0.0,0.0,1.0,1.0,,1.0,1.0,5.0,5.0,,5.0,5.0
dreamhead_moco,dreamhead_moco,5.819757365684575,5.0,5.75803405608428,0.0,71.0,1.5389948006932408,1.0,0.8532745513856397,1.0,7.0,30.40207972270364,15.0,54.150489852103824,1.0,604.0
DrKLO_Telegram,DrKLO_Telegram,6.843766438716465,4.0,13.324670175817118,0.0,490.0,1.6595776658901331,1.0,16.673074819332065,1.0,1916.0,119.49928609002781,19.0,875.9089591907152,1.0,67552.0
DroidPluginTeam_DroidPlugin,DroidPluginTeam_DroidPlugin,3.301526717557252,2.0,5.186648484997665,0.0,72.0,4.388040712468193,3.0,8.03865245090033,1.0,129.0,28.372773536895675,5.0,96.90981937951543,2.0,1373.0
dromara_dynamic,tp,4.842756183745583,4.0,4.360117985809895,0.0,28.0,1.2897526501766785,1.0,0.6711244894225651,1.0,7.0,32.609540636042404,15.0,77.51287313559932,1.0,1303.0
